DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1693904070	910620927	9377	0	""	2023-09-05	10:54:30	20675.451	388.18906	2107.3428	39.7228	55.0003	27.9958	39.9218	0.00401316	11.1102	54.5005	-37	0.195425	15.7104	219
DATA	1693904071	910620927	9381	0	""	2023-09-05	10:54:31	20887.133	387.50369	2107.2266	39.7236	55.0003	27.995	39.9218	0.00405931	11.1094	54.5005	-32	0.195425	15.7104	170
DATA	1693904072	910620927	9385	0	""	2023-09-05	10:54:32	21094.723	387.86688	2107.3723	39.7261	55.0003	27.9942	39.9218	0.00409559	11.1088	54.5007	19.25	0.195425	15.71	255
DATA	1693904073	910620927	9389	0	""	2023-09-05	10:54:33	21332.146	387.95731	2107.2305	39.7257	55.0003	27.9938	39.9218	0.00414648	11.1081	54.5009	-5.25	0.195425	15.71	231
DATA	1693904074	910270929	9393	0	""	2023-09-05	10:54:34	21556.523	387.89267	2107.0364	39.7277	55.0003	27.9942	39.9218	0.00418897	11.1075	54.5007	-22	0.195425	15.7092	  4
DATA	1693904075	910270929	9397	0	""	2023-09-05	10:54:35	21737.629	388.59695	2107.2156	39.7298	55.0003	27.9946	39.9218	0.00420453	11.1066	54.5009	18	0.195425	15.7104	222
DATA	1693904076	910270929	9401	0	""	2023-09-05	10:54:36	21958.342	388.91577	2107.1775	39.731	55.0003	27.9938	39.9216	0.00423964	11.1056	54.5013	-10.5	0.195425	15.7108	 32
DATA	1693904077	910270929	9405	0	""	2023-09-05	10:54:37	22167.029	389.961	2107.2644	39.7327	55.0003	27.993	39.9216	0.00425507	11.1051	54.5013	81.75	0.195425	15.71	 81
DATA	1693904078	910270929	9409	0	""	2023-09-05	10:54:38	22354.773	390.15945	2107.1448	39.7339	55.0003	27.9942	39.9218	0.00427777	11.1046	54.5007	8	0.195425	15.7092	165
DATA	1693904079	910270929	9413	0	""	2023-09-05	10:54:39	22541.668	391.1604	2107.1748	39.7355	55.0003	27.9946	39.9218	0.0043027	11.1039	54.5005	39.5	0.195425	15.7088	198
DATA	1693904080	910270929	9417	0	""	2023-09-05	10:54:40	22730.809	391.39999	2107.1023	39.7363	55.0003	27.9934	39.9218	0.00433953	11.1036	54.5005	22	0.195425	15.708	134
DATA	1693904081	909930944	9421	0	""	2023-09-05	10:54:41	22916.51	391.97156	2107.1396	39.7384	55.0003	27.995	39.9218	0.00434618	11.1026	54.5005	115	0.195425	15.708	 90
DATA	1693904082	909930944	9425	0	""	2023-09-05	10:54:42	23104.787	393.23657	2106.866	39.74	55.0003	27.9987	39.9218	0.00435562	11.1027	54.5005	52.5	0.195425	15.708	101
DATA	1693904083	909930944	9429	0	""	2023-09-05	10:54:43	23280.238	394.08649	2107.1138	39.7413	55.0003	27.9991	39.9218	0.00437444	11.1014	54.5005	-18.75	0.195425	15.708	 88
DATA	1693904084	909930944	9433	0	""	2023-09-05	10:54:44	23440.477	394.75217	2107.052	39.7425	55.0003	27.9995	39.9218	0.00439143	11.1013	54.5005	54.75	0.195425	15.7084	 40
DATA	1693904085	909930944	9437	0	""	2023-09-05	10:54:45	23601.621	395.58307	2107.0908	39.7433	55.0003	28.0004	39.9216	0.00441522	11.1002	54.5005	-10.75	0.195425	15.7088	 99
DATA	1693904086	909930944	9441	0	""	2023-09-05	10:54:46	23774.551	396.73706	2106.9756	39.7454	55.0003	27.9991	39.9216	0.00442684	11.1002	54.5005	39.5	0.195425	15.7088	 66
DATA	1693904087	909930944	9445	0	""	2023-09-05	10:54:47	23923.816	397.50992	2106.937	39.7466	55.0003	27.9991	39.9218	0.00442966	11.0994	54.5007	109.5	0.195425	15.7088	 94
DATA	1693904088	909930944	9449	0	""	2023-09-05	10:54:48	24090.303	397.99002	2106.9773	39.7474	55.0003	28.0028	39.9218	0.004453	11.0984	54.5005	30.5	0.195425	15.7084	202
DATA	1693904089	909580945	9453	0	""	2023-09-05	10:54:49	24235.906	399.43851	2106.9736	39.7486	55.0003	28.0024	39.9218	0.00446006	11.098	54.5007	46.25	0.195425	15.7084	 63
DATA	1693904090	909580945	9457	0	""	2023-09-05	10:54:50	24387.744	400.39172	2106.9597	39.7503	55.0003	28.0036	39.9218	0.00446953	11.0977	54.5007	50.5	0.195425	15.7084	 51
DATA	1693904091	909580945	9461	0	""	2023-09-05	10:54:51	24542.535	401.5928	2106.9832	39.7511	55.0003	28.004	39.9218	0.00448396	11.0972	54.5011	14	0.195425	15.7084	 82
DATA	1693904092	909580945	9465	0	""	2023-09-05	10:54:52	24695.438	402.47726	2106.9724	39.7523	55.0003	28.0032	39.9218	0.00449215	11.0967	54.5007	67.5	0.195425	15.7092	 52
DATA	1693904093	909580945	9469	0	""	2023-09-05	10:54:53	24841.713	403.58527	2106.991	39.7536	55.0003	28.0032	39.9216	0.00450473	11.0966	54.5011	58.5	0.195425	15.7088	253
DATA	1693904094	909580945	9473	0	""	2023-09-05	10:54:54	24993.396	404.88336	2106.7017	39.7552	55.0003	28.0057	39.9216	0.00451729	11.0958	54.5005	103.5	0.195425	15.7088	108
DATA	1693904095	909580945	9477	0	""	2023-09-05	10:54:55	25122.551	405.76288	2106.9243	39.7556	55.0003	28.0081	39.9216	0.00451988	11.095	54.5005	-11.5	0.195425	15.7076	 43
DATA	1693904096	909235954	9481	0	""	2023-09-05	10:54:56	25251.207	406.73566	2106.7671	39.7568	55.0003	28.0073	39.9218	0.00451941	11.0949	54.5005	-16	0.195425	15.7068	252
DATA	1693904097	909235954	9485	0	""	2023-09-05	10:54:57	25384.648	407.21191	2106.6633	39.7581	55.0003	28.0077	39.9218	0.0045461	11.0944	54.5005	48.25	0.195425	15.7064	 50
DATA	1693904098	909235954	9489	0	""	2023-09-05	10:54:58	25513.053	408.02975	2106.6899	39.7589	55.0003	28.009	39.9218	0.00455244	11.0939	54.5005	95.5	0.195425	15.7064	 27
DATA	1693904099	909235954	9493	0	""	2023-09-05	10:54:59	25621.461	409.45413	2106.6221	39.7597	55.0003	28.0102	39.9218	0.0045614	11.0938	54.5005	41.5	0.195425	15.7064	236
DATA	1693904100	909235954	9497	0	""	2023-09-05	10:55:00	25747.434	410.5546	2106.606	39.7609	55.0001	28.0122	39.9218	0.00456732	11.0932	54.5005	68.5	0.195425	15.7064	171
DATA	1693904101	909235954	9501	0	""	2023-09-05	10:55:01	25863.354	411.76123	2106.585	39.7626	55.0001	28.0118	39.9218	0.0045637	11.093	54.5005	21.75	0.195425	15.7064	161
DATA	1693904102	909235954	9505	0	""	2023-09-05	10:55:02	25976.633	413.25269	2106.7083	39.7634	54.9999	28.0126	39.9214	0.00456017	11.0925	54.5005	31.25	0.195425	15.7072	 92
DATA	1693904103	909235954	9509	0	""	2023-09-05	10:55:03	26102.258	414.14383	2106.4443	39.7646	54.9999	28.0122	39.9218	0.00457509	11.0917	54.5005	31.75	0.195425	15.7068	 97
DATA	1693904104	908890008	9513	0	""	2023-09-05	10:55:04	26218.143	415.42343	2106.6208	39.7646	55.0003	28.0131	39.9218	0.00457528	11.0918	54.5005	97.75	0.195425	15.7068	 72
DATA	1693904105	908890008	9517	0	""	2023-09-05	10:55:05	26329.525	416.37057	2106.4722	39.7667	55.0003	28.0159	39.9218	0.00458595	11.091	54.5005	83.25	0.195425	15.7068	 43
DATA	1693904106	908890008	9521	0	""	2023-09-05	10:55:06	26468.266	416.58835	2106.4417	39.7667	55.0003	28.0155	39.9218	0.00462539	11.0907	54.5005	-48	0.195425	15.7068	250
DATA	1693904107	908890008	9525	0	""	2023-09-05	10:55:07	26562.881	416.7934	2106.4204	39.7667	55.0003	28.0151	39.9218	0.00466234	11.0904	54.5005	-35	0.195425	15.7064	175
DATA	1693904108	908890008	9529	0	""	2023-09-05	10:55:08	26672.055	416.94791	2106.3306	39.7667	55.0003	28.0147	39.9218	0.00470505	11.0904	54.5005	-51.25	0.195425	15.7064	125
DATA	1693904109	908890008	9533	0	""	2023-09-05	10:55:09	26786.074	417.27151	2106.2383	39.7667	55.0003	28.0126	39.9218	0.00472711	11.0895	54.5005	-14	0.195425	15.7061	230
DATA	1693904110	908890008	9537	0	""	2023-09-05	10:55:10	26884.16	417.42017	2106.2644	39.7667	55.0003	28.0122	39.9216	0.00475559	11.089	54.5005	6.25	0.195425	15.7061	174
DATA	1693904111	908550977	9541	0	""	2023-09-05	10:55:11	26979.67	418.01102	2106.2434	39.7683	55.0003	28.0122	39.9214	0.00477977	11.0896	54.5005	-5.5	0.195425	15.7057	233
DATA	1693904112	908550977	9545	0	""	2023-09-05	10:55:12	27093.141	418.32797	2106.1177	39.7679	55.0003	28.0126	39.9214	0.00482432	11.0885	54.5005	-40.25	0.195425	15.7053	121
DATA	1693904113	908550977	9549	0	""	2023-09-05	10:55:13	27207.16	418.81485	2105.7751	39.7675	55.0003	28.011	39.9218	0.00485588	11.0885	54.5007	-77.5	0.195425	15.7049	  5
DATA	1693904114	908550977	9553	0	""	2023-09-05	10:55:14	27309.1	419.33148	2105.8557	39.7691	55.0003	28.0085	39.9218	0.00487286	11.0875	54.5009	15.75	0.195425	15.7061	  1
DATA	1693904115	908550977	9557	0	""	2023-09-05	10:55:15	27408.178	420.06573	2105.7346	39.7699	55.0003	28.0077	39.9218	0.00488849	11.0877	54.5013	-22.75	0.195425	15.7057	167
DATA	1693904116	908550977	9561	0	""	2023-09-05	10:55:16	27516.137	420.29028	2105.7566	39.7691	55.0003	28.0069	39.9218	0.00492472	11.0872	54.5011	31.75	0.195425	15.7061	 86
DATA	1693904117	908550977	9565	0	""	2023-09-05	10:55:17	27612.781	421.00415	2105.6809	39.7695	55.0003	28.0065	39.9218	0.00493365	11.0868	54.5009	-10.5	0.195425	15.7045	 86
DATA	1693904118	908550977	9569	0	""	2023-09-05	10:55:18	27722.236	421.85471	2105.5229	39.7704	55.0003	28.0069	39.9218	0.00496393	11.0866	54.5005	51.25	0.195425	15.7053	101
DATA	1693904119	908204078	9573	0	""	2023-09-05	10:55:19	27817.297	422.94559	2105.5012	39.7704	55.0003	28.0077	39.9214	0.00496625	11.0864	54.5005	-16.75	0.195425	15.7053	138
DATA	1693904120	908204078	9577	0	""	2023-09-05	10:55:20	27910.07	423.87924	2105.6023	39.772	55.0003	28.0077	39.9214	0.00496439	11.0861	54.5005	55.5	0.195425	15.7053	172
DATA	1693904121	908204078	9581	0	""	2023-09-05	10:55:21	28008.59	424.84402	2105.4084	39.7724	55.0003	28.0077	39.9218	0.00497597	11.0859	54.5005	26.5	0.195425	15.7053	236
DATA	1693904122	908204078	9585	0	""	2023-09-05	10:55:22	28109.449	425.30023	2105.2893	39.7736	55.0003	28.0069	39.9218	0.0049875	11.0847	54.5005	29.75	0.195425	15.7049	 44
DATA	1693904123	908204078	9589	0	""	2023-09-05	10:55:23	28202.898	426.7226	2105.324	39.774	55.0003	28.0077	39.9218	0.0049879	11.0847	54.5005	45.75	0.195425	15.7049	157
DATA	1693904124	908204078	9593	0	""	2023-09-05	10:55:24	28299.883	427.29822	2105.3491	39.774	55.0003	28.0094	39.9218	0.00500944	11.0844	54.5005	54.75	0.195425	15.7049	 48
DATA	1693904125	908204078	9597	0	""	2023-09-05	10:55:25	28392.129	428.46753	2105.2615	39.7753	55.0003	28.0085	39.9218	0.00500977	11.0842	54.5005	47.75	0.195425	15.7045	 95
DATA	1693904126	907855033	9601	0	""	2023-09-05	10:55:26	28485.756	429.73425	2105.1558	39.7753	55.0003	28.009	39.9218	0.00501463	11.0835	54.5005	58.75	0.195425	15.7037	 40
DATA	1693904127	907855033	9605	0	""	2023-09-05	10:55:27	28578.182	430.42114	2105.1238	39.7765	55.0003	28.011	39.9214	0.00502439	11.0836	54.5009	24.25	0.195425	15.7041	  4
DATA	1693904128	907855033	9609	0	""	2023-09-05	10:55:28	28671.129	431.65005	2104.97	39.7773	55.0003	28.0102	39.9214	0.00504442	11.0834	54.5013	23.5	0.195425	15.7045	161
DATA	1693904129	907855033	9613	0	""	2023-09-05	10:55:29	28773.107	432.24249	2104.9043	39.7777	55.0003	28.0102	39.9214	0.00506633	11.0827	54.5009	-18.5	0.195425	15.7045	 67
DATA	1693904130	907855033	9617	0	""	2023-09-05	10:55:30	28871.102	432.79388	2104.7532	39.7786	55.0003	28.009	39.9218	0.00507992	11.0827	54.5009	-17.5	0.195425	15.7045	 34
DATA	1693904131	907855033	9621	0	""	2023-09-05	10:55:31	28943.033	434.13535	2104.771	39.779	55.0003	28.009	39.9218	0.00506872	11.0823	54.5007	17	0.195425	15.7045	 17
DATA	1693904132	907855033	9625	0	""	2023-09-05	10:55:32	29027.311	435.28833	2104.7461	39.7798	54.9999	28.0106	39.9218	0.00508187	11.0824	54.5005	83	0.195425	15.7037	213
DATA	1693904133	907855033	9629	0	""	2023-09-05	10:55:33	29106.926	435.91165	2104.7781	39.7794	55.0001	28.011	39.9218	0.00509122	11.0819	54.5005	7.75	0.195425	15.7029	238
DATA	1693904134	907510042	9633	0	""	2023-09-05	10:55:34	29180.996	437.10147	2104.7036	39.781	55.0001	28.0118	39.9218	0.00508833	11.0815	54.5005	56.75	0.195425	15.7033	 10
DATA	1693904135	907510042	9637	0	""	2023-09-05	10:55:35	29257.275	437.65353	2104.5745	39.7814	55.0003	28.0122	39.9218	0.0050987	11.0813	54.5005	31.25	0.195425	15.7029	 19
DATA	1693904136	907510042	9641	0	""	2023-09-05	10:55:36	29334.932	438.7652	2104.5908	39.7827	55.0003	28.0131	39.9218	0.00510072	11.081	54.5005	46.75	0.195425	15.7037	217
DATA	1693904137	907510042	9645	0	""	2023-09-05	10:55:37	29415.195	440.00095	2104.385	39.7827	55.0003	28.0126	39.9216	0.00511318	11.0801	54.5005	-13.75	0.195425	15.7037	 42
